2660,"Hainan Airlines",\N,"HU","CHH","HAINAN","China","Y"
2661,"Hainan Phoenix Information Systems",\N,"1R","","","China","N"
2662,"Haiti Air Freight",\N,"","HLS","","Haiti","N"
2663,"Haiti Ambassador Airlines",\N,"2T","HAM","","Haiti","Y"
2664,"Haiti International Air",\N,"","HTI","HAITI INTERNATIONAL","Haiti","N"
2665,"Haiti International Airline",\N,"","HRB","HAITI AIRLINE","Haiti","N"
2666,"Haiti National Airlines (HANA)",\N,"","HNR","HANAIR","Haiti","N"
2667,"Haiti North Airline",\N,"","HTN","","Haiti","N"
2668,"Haiti Trans Air",\N,"","HTC","HAITI TRANSAIR","Haiti","N"
2669,"Haitian Aviation Line",\N,"","HBC","HALISA","Haiti","N"
2670,"Hajvairy Airlines",\N,"","HAJ","HAJVAIRY","Pakistan","N"
2671,"Hak Air",\N,"","HKL","HAK AIRLINE","Nigeria","N"
2672,"Hala Air",\N,"","HLH","HALA AIR","Sudan","N"
2673,"Halcyon Air/Bissau Airways",\N,"","HCN","HALCYON","Guinea-Bissau","N"
2674,"Hamburg International",\N,"4R","HHI","HAMBURG JET","Germany","Y"
2675,"Hamlin Jet",\N,"","HJL","BIZJET","United Kingdom","N"
2676,"Hamra Air",\N,"","HMM","HAMRA","United Arab Emirates","N"
2677,"Hand D Aviation",\N,"","WVA","WABASH VALLEY","United States","N"
2678,"Hangar 8",\N,"","HGR","HANG","United Kingdom","N"
2679,"Hangard Aviation",\N,"","HGD","HANGARD","Mongolia","N"
2680,"Hansung Airlines",\N,"","HAN","HANSUNG AIR","Republic of Korea","N"
2681,"TUIfly",\N,"X3","HLX","YELLOW CAB","Germany","Y"
2682,"Hapagfly",\N,"HF","HLF","HAPAG LLOYD","Germany","Y"
2683,"Harbor Airlines",\N,"HB","HAR","HARBOR","United States","N"
2684,"Harmony Airways",\N,"HQ","HMY","HARMONY","Canada","N"
2685,"Haughey Air",\N,"","NBR","NORBROOK","United Kingdom","N"
2686,"Haverfordwest Air Charter Services",\N,"","PYN","POYSTON","United Kingdom","N"
2687,"Havilah Air Services",\N,"","HAV","HAVILAH","Nigeria","N"
2688,"Hawaiian Airlines",\N,"HA","HAL","HAWAIIAN","United States","Y"
2689,"Hawaiian Pacific Airlines",\N,"HP","","","United States","N"
2690,"Hawk Air",\N,"","HKR","AIR HAW","Argentina","N"
2691,"Hawk De Mexico",\N,"","HMX","HAWK MEXICO","Mexico","N"
2692,"Hawkair",\N,"BH","","","Canada","Y"
2693,"Hawkaire",\N,"","HKI","HAWKEYE","United States","N"
2694,"Hazelton Airlines",\N,"","HZL","HAZELTON","Australia","N"
2695,"Heavylift Cargo Airlines",\N,"HN","HVY","HEAVY CARGO","Australia","N"
2696,"Heavylift International",\N,"","HVL","HEAVYLIFT INTERNATIONAL","United Arab Emirates","N"
2697,"Helcopteros De Cataluna",\N,"","HDC","HELICATALUNA","Spain","N"
2698,"Helenair (Barbados)",\N,"","HCB","HELEN","Barbados","N"
2699,"Helenair Corporation",\N,"","HCL","HELENCORP","Saint Lucia","N"
2700,"Helenia Helicopter Service",\N,"","HHP","HELENIA","Denmark","N"
2701,"Heli Air Services",\N,"","HLR","HELI BULGARIA","Bulgaria","N"
2702,"Heli Ambulance Team",\N,"","ALJ","ALPIN HELI","Austria","N"
2703,"Heli Bernina",\N,"","HEB","HELIBERNINA","Switzerland","N"
2704,"Heli France",\N,"8H","HFR","HELIFRANCE","France","Y"
2705,"Heli Hungary",\N,"","HYH","HELIHUNGARY","Hungary","N"
2706,"Heli Medwest De Mexico",\N,"","HLM","HELIMIDWEST","Mexico","N"
2707,"Heli Securite",\N,"","HLI","HELI SAINT-TROPEZ","France","N"
2708,"Heli Trip",\N,"","HTP","HELI TRIP","Mexico","N"
2709,"Heli Union Heli Prestations",\N,"","HLU","HELI UNION","France","N"
2710,"Heli-Air-Monaco",\N,"","MCM","HELI AIR","Monaco","N"
2711,"Heli-Holland",\N,"","HHE","HELI HOLLAND","Netherlands","N"
2712,"Heli-Iberica",\N,"","HRA","ERICA","Spain","N"
2713,"Heli-Iberica Fotogrametria",\N,"","HIF","HIFSA","Spain","N"
2714,"Heli-Inter Guyane",\N,"","HIG","INTER GUYANNE","France","N"
2715,"Heli-Link",\N,"","HLK","HELI-LINK","Switzerland","N"
2716,"Heliamerica De Mexico",\N,"","HMC","HELIAMERICA","Mexico","N"
2717,"Heliavia-Transporte Aereo",\N,"","HEA","HELIAVIA","Portugal","N"
2718,"Heliaviation Limited",\N,"","CDY","CADDY","United Kingdom","N"
2719,"Helibravo Aviacao",\N,"","HIB","HELIBRAVO","Portugal","N"
2720,"Helicap",\N,"","HLC","HELICAP","France","N"
2721,"Helicentre Coventry",\N,"","COV","HELICENTRE","United Kingdom","N"
2722,"Helicol",\N,"","HEL","HELICOL","Colombia","N"
2723,"Helicopter",\N,"","HCP","HELI CZECH","Czech Republic","N"
2724,"Helicopter & Aviation Services",\N,"","JKY","JOCKEY","United Kingdom","N"
2725,"Helicopter Training & Hire",\N,"","MVK","MAVRIK","United Kingdom","N"
2726,"Helicopteros Aero Personal",\N,"","HAP","HELIPERSONAL","Mexico","N"
2727,"Helicopteros Agroforestal",\N,"","HAA","AGROFORESTAL","Chile","N"
2728,"Helicopteros Internacionales",\N,"","HNT","HELICOP INTER","Mexico","N"
2729,"Helicopteros Y Vehiculos Nacionales Aereos",\N,"","HEN","HELINAC","Mexico","N"
2730,"Helicsa",\N,"","HHH","HELICSA","Spain","N"
2731,"Helijet",\N,"JB","JBA","HELIJET","Canada","Y"
2732,"Helikopterdrift",\N,"","HDR","HELIDRIFT","Norway","N"
2733,"Helikopterservice Euro Air",\N,"","SCO","SWEDCOPTER","Sweden","N"
2734,"Heliocean",\N,"","OCE","HELIOCEAN","France","N"
2735,"Helios Airways",\N,"ZU","HCY","HELIOS","Cyprus","N"
2736,"Helipistas",\N,"","HLP","HELIPISTAS","Spain","N"
2737,"Heliportugal",\N,"","HPL","HELIPORTUGAL","Portugal","N"
2738,"Heliservicio Campeche",\N,"","HEC","HELICAMPECHE","Mexico","N"
2739,"Helisul",\N,"","HSU","HELIS","Portugal","N"
2740,"Heliswiss",\N,"","HSI","HELISWISS","Switzerland","N"
2741,"Helitafe",\N,"","HLT","HELITAFE","Mexico","N"
2742,"Helitalia",\N,"","HIT","HELITALIA","Italy","N"
2743,"Helitaxi Ofavi",\N,"","OFA","OFAVI","Mexico","N"
2744,"Helitrans",\N,"","HTA","SCANBIRD","Norway","N"
2745,"Helitrans Air Service",\N,"","HTS","HELITRANS","United States","N"
2746,"Heliworks",\N,"","HLW","HELIWORKS","Chile","N"
2747,"Hellas Jet",\N,"T4","HEJ","HELLAS JET","Greece","Y"
2748,"Hello",\N,"HW","FHE","FLYHELLO","Switzerland","Y"
2749,"Helog",\N,"","HLG","HELOG","Switzerland","N"
2750,"Helvetic Airways",\N,"2L","OAW","HELVETIC","Switzerland","Y"
2751,"Hemus Air",\N,"DU","HMS","HEMUS AIR","Bulgaria","N"
2752,"Henebury Aviation",\N,"","HAC","","Australia","N"
2753,"Heritiage Flight (Valley Air Services)",\N,"","SSH","SNOWSHOE","United States","N"
2754,"Herman's Markair Express",\N,"","MRX","SPEEDMARK","United States","N"
2755,"Herritage Aviation Developments",\N,"","HED","FLAPJACK","United Kingdom","N"
2756,"Hewa Bora Airways",\N,"EO","ALX","ALLCONGO","Democratic Republic of the Congo","N"
2757,"Hex'Air",\N,"UD","HER","HEX AIRLINE","France","Y"
2758,"Hi-Jet Helicopter Services",\N,"","HHS","HIJET","Suriname","N"
2759,"Hi Fly",\N,"5K","HFY","SKY FLYER","Portugal","N"
2760,"High-Line Airways",\N,"","HLB","HIGH-LINE","Canada","N"
2761,"Highland Airways",\N,"","HWY","HIWAY","United Kingdom","Y"
2762,"Hispaniola Airways",\N,"","HIS","HISPANIOLA","Dominican Republic","N"
2763,"Hogan Air",\N,"","HGA","HOGAN AIR","United States","N"
2764,"Hokkaido Air System",\N,"","NTH","NORTH AIR","Japan","N"
2765,"Hokkaido International Airlines",\N,"HD","ADO","AIR DO","Japan","Y"
2766,"Hokuriki-Koukuu Company",\N,"","ABH","","Japan","N"
2767,"Hola Airlines",\N,"H5","HOA","HOLA","Spain","N"
2768,"Holding International Group",\N,"","HIN","HOLDING GROUP","Mexico","N"
2769,"Holiday Airlines",\N,"","HOL","HOLIDAY","United States","N"
2770,"Holstenair Lubeck",\N,"","HTR","HOLSTEN","Germany","N"
2771,"Homac Aviation",\N,"","HMV","HOMAC","Luxembourg","N"
2772,"Honduras Airlines",\N,"","HAS","HONDURAS AIR","Honduras","N"
2773,"Hong Kong Airlines",\N,"HX","CRK","BAUHINIA","Hong Kong SAR of China","Y"
2774,"Hong Kong Express Airways",\N,"UO","HKE","HONGKONG SHUTTLE","Hong Kong SAR of China","Y"
2775,"Honiara Cargo Express",\N,"","HEX","HONIARA CARGO","Solomon Islands","N"
2776,"Hop-A-Jet",\N,"","HPJ","HOPA-JET","United States","N"
2777,"Hope Air",\N,"HH","","HOPE AIR","Canada","N"
2778,"Horizon Air","Horizon Airlines","QX","QXE","HORIZON AIR","United States","Y"
2779,"Horizon Air Service",\N,"","KOK","KOKO","United States","N"
2780,"Horizon Air for Transport and Training",\N,"","HSM","ALOFUKAIR","Libya","N"
2781,"Horizon Air-Taxi",\N,"","HOR","HORIZON","Switzerland","N"
2782,"Horizon Airlines",\N,"BN","HZA","","Australia","Y"
2783,"Horizon Plus",\N,"","HPS","HORIZON PLUS","Bangladesh","N"
2784,"Horizons Unlimited",\N,"","HUD","HUD","United States","N"
2785,"Horizontes Aereos",\N,"","HOZ","HORIZONTES AEREOS","Mexico","N"
2786,"Hoteles Dinamicos",\N,"","HDI","DINAMICOS","Mexico","N"
2787,"Houston Helicopters",\N,"","HHO","HOUSTON HELI","United States","N"
2788,"Houston Jet Services",\N,"","GGV","GREGG AIR","Austria","N"
2789,"Hozu-Avia",\N,"","OZU","HOZAVIA","Kazakhstan","N"
2790,"Hub Airlines",\N,"","HUB","HUB","United States","N"
2791,"Huessler Air Service",\N,"","HUS","HUESSLER","United States","N"
2792,"Hughes Aircraft Company",\N,"","GMH","HUGHES EXPRESS","United States","N"
2793,"Hummingbird Helicopter Service",\N,"","WHR","WHIRLEYBIRD","United States","N"
2794,"Hunair Hungarian Airlines",\N,"","HUV","SILVER EAGLE","Hungary","N"
2795,"Hungarian Air Force",\N,"","HUF","HUNGARIAN AIRFORCE","Hungary","N"
2796,"Hyack Air",\N,"","HYA","HYACK","Canada","N"
2797,"Hydro Air Flight Operations",\N,"","HYC","HYDRO CARGO","South Africa","N"
2798,"Hydro-Québec",\N,"","HYD","HYDRO","Canada","N"
2799,"Héli Sécurité Helicopter Airlines",\N,"H4","","","France","N"
2800,"International Air Carrier Association",\N,"","ITC","","Belgium","N"
2801,"IBC Airways",\N,"II","CSQ","CHASQUI","United States","N"
2802,"IBL Aviation",\N,"","IBL","CATOVAIR","Mauritius","N"
2803,"IBM Euroflight Operations",\N,"","BBL","BLUE","Switzerland","N"
2804,"ICAO",\N,"","YYY","","","N"
2805,"ICAR Airlines",\N,"C3","","","Ukraine","N"
2806,"ICC Canada",\N,"","CIC","AIR TRADER","Canada","N"
2807,"IDG Technology Air",\N,"","IDG","INDIGO","Czech Republic","N"
2808,"IFL Group",\N,"","IFL","EIFEL","United States","N"
2809,"II Lione Alato Arl",\N,"","RDE","FLIGHT RED","United Kingdom","N"
2810,"IJM International Jet Management",\N,"","IJM","JET MANAGEMENT","Austria","N"
2811,"IKI International Airlines",\N,"","IKK","IKIAIR","Japan","N"
2812,"IKON FTO",\N,"","IKN","IKON","Germany","N"
2813,"IMP Aviation Services",\N,"","BLU","BLUENOSE","Canada","N"
2814,"IMP Group Aviation Services",\N,"","XGG","","Canada","N"
2815,"INFINI Travel Information",\N,"1F","","","Japan","N"
2816,"IPEC Aviation",\N,"","IPA","IPEC","Australia","N"
2817,"IPM Europe",\N,"","IPM","SHIPEX","United Kingdom","N"
2818,"IRS Airlines",\N,"","LVB","SILVERBIRD","Nigeria","N"
2819,"ISD Avia",\N,"","ISD","ISDAVIA","Ukraine","N"
2820,"ITA Software",\N,"1U","","","United States","N"
2821,"IVV Femida",\N,"","FDF","","Russia","N"
2822,"Iberia Airlines",\N,"IB","IBE","IBERIA","Spain","Y"
2823,"Ibertour Servicios Aereos",\N,"","IBR","IBERTOUR","Spain","N"
2824,"Ibertrans Aerea",\N,"","IBT","IBERTRANS","Spain","N"
2825,"Iberworld",\N,"TY","IWD","","Spain","Y"
2826,"Ibex Airlines",\N,"FW","IBX","IBEX","Japan","Y"
2827,"Ibicenca Air",\N,"","IBC","IBICENCA","Spain","N"
2828,"Ibk-Petra",\N,"","AKI"," ","Sudan","N"
2829,"Icar Air",\N,"","RAC","TUZLA AIR","Bosnia and Herzegovina","Y"
2830,"Icare Franche Compte",\N,"","FRC","FRANCHE COMPTE","France","N"
2831,"Icaro",\N,"","ICD","ICARO","Ecuador","N"
2832,"Icaro",\N,"","ICA","ICARFLY","Italy","N"
2833,"Icarus",\N,"","IUS","ICARUS","Italy","N"
2834,"Icejet",\N,"","ICJ","ICEJET","Iceland","N"
2835,"Icelandair",\N,"FI","ICE","ICEAIR","Iceland","Y"
2836,"Icelandic Coast Guard",\N,"","ICG","ICELAND COAST","Iceland","N"
2837,"Ikaros DK",\N,"","IKR","IKAROS","Denmark","N"
2838,"Il Ciocco International Travel Service",\N,"","CIO","CIOCCO","Italy","N"
2839,"Il-Avia",\N,"","ILV","ILAVIA","Russia","N"
2840,"Ildefonso Redriguez",\N,"","IDL","ILDEFONSO","Mexico","N"
2841,"Iliamna Air Taxi",\N,"","IAR","ILIAMNA AIR","United States","N"
2842,"Ilpo Aruba Cargo",\N,"","ILP","","Aruba","N"
2843,"Ilyich-Avia",\N,"","ILL","ILYICHAVIA","Ukraine","N"
2844,"Imaer",\N,"","IMR","IMAER","Portugal","N"
2845,"Imair Airlines",\N,"IK","ITX","IMPROTEX","Azerbaijan","Y"
2846,"Imperial Airways",\N,"","PNX","PHOENIX","United States","N"
2847,"Imtrec Aviation",\N,"","IMT","IMTREC","Cambodia","N"
2848,"Independence Air",\N,"DH","IDE","INDEPENDENCE AIR","United States","N"
2849,"Independent Air Freighters",\N,"","IDP","INDEPENDENT","Australia","N"
2850,"IndiGo Airlines",\N,"6E","IGO","IFLY","India","Y"
2851,"India International Airways",\N,"","IIL","INDIA INTER","India","N"
2852,"Indian Air Force",\N,"","IFC","INDIAN AIRFORCE","India","N"
2853,"Indian Airlines",\N,"IC","IAC","INDAIR","India","Y"
2854,"Indicator Company",\N,"","IDR","INDICATOR","Hungary","N"
2855,"Indigo",\N,"I9","IBU","INDIGO BLUE","United States","Y"
2856,"Indonesia Air Transport",\N,"","IDA","INTRA","Indonesia","N"
2857,"Indonesia AirAsia",\N,"QZ","AWQ","WAGON AIR","Indonesia","Y"
2858,"Indonesian Airlines",\N,"IO","IAA","INDO LINES","Indonesia","Y"
2859,"Industri Pesawat Terbang Nusantara",\N,"","IPN","NUSANTARA","Indonesia","N"
2860,"Industrias Titan",\N,"","ITN","TITANLUX","Spain","N"
2861,"Infinit Air",\N,"","FFI","INFINIT","Spain","N"
2862,"Inflite The Jet Centre",\N,"","INS","","United Kingdom","N"
2863,"Innotech Aviation",\N,"","IVA","INNOTECH","Canada","N"
2864,"Insel Air International",\N,"","INC","INSELAIR","Netherlands Antilles","N"
2865,"Instituto Cartografico de Cataluna",\N,"","ICC","CARTO","Spain","N"
2866,"Intair",\N,"","INT","INTAIRCO","Canada","N"
2867,"Intal Avia",\N,"","INL","INTAL AVIA","Kyrgyzstan","N"
2868,"Intavia Limited",\N,"","FFL","","United Kingdom","N"
2869,"InteliJet Airways",\N,"IJ","IJT","INTELIJET","Colombia","N"
2870,"Intensive Air",\N,"","XRA","INTENSIVE","South Africa","N"
2871,"Inter Air",\N,"","ITW","INTER WINGS","Bulgaria","N"
2872,"Inter Express",\N,"","INX","INTER-EURO","Turkey","N"
2873,"Inter Islands Airlines",\N,"H4","IIN","","Cape Verde","N"
2874,"Inter RCA",\N,"","CAR","QUEBEC ROMEO","Central African Republic","N"
2875,"Inter Tropic Airlines",\N,"","NTT","INTER-TROPIC","Sierra Leone","N"
2876,"Inter-Air",\N,"","ITA","CAFEX","United States","N"
2877,"Inter-Canadian",\N,"","ICN","INTER-CANADIAN","Canada","N"
2878,"Inter-Island Air",\N,"","UGL","UGLY VAN","United States","N"
2879,"Inter-Mountain Airways",\N,"","IMA","INTER-MOUNTAIN","United States","N"
2880,"Inter-State Aviation",\N,"","ITS","INTER-STATE","United States","N"
2881,"Interair South Africa",\N,"D6","ILN","INLINE","South Africa","Y"
2882,"Interaire",\N,"","NTE","INTERMEX","Mexico","N"
2883,"Interavia Airlines",\N,"ZA","SUW","ASTAIR","Russia","Y"
2884,"Interaviatrans",\N,"","IVT","INTERAVIA","Ukraine","N"
2885,"Intercontinental de Aviaci",\N,"RS","ICT","CONTAVIA","Colombia","N"
2886,"Intercopters",\N,"","ICP","CHOPER","Spain","N"
2887,"Interflight",\N,"","IFT","INTERFLIGHT","United Kingdom","N"
2888,"Interflight (Learjet)",\N,"","IJT","","United Kingdom","N"
2889,"Interfly",\N,"","RFL","INFLY","Italy","N"
2890,"Interfreight Forwarding",\N,"","IFF","INTERFREIGHT","Sudan","N"
2891,"Interguide Air",\N,"","IGN","DIVINE AIR","Nigeria","N"
2892,"Interisland Airlines",\N,"","ISN","TRI-BIRD","Philippines","N"
2893,"Interisland Airways Limited",\N,"","IWY","ISLANDWAYS","Turks and Caicos Islands","N"
2894,"Interjet",\N,"","MTF","INTERJET","Italy","N"
2895,"Interjet Helicopters",\N,"","IHE","INTERCOPTER","Greece","N"
2896,"Interlink Airlines",\N,"ID","ITK","INTERLINK","South Africa","Y"
2897,"International Air Cargo Corporation",\N,"","IAK","AIR CARGO EGYPT","Egypt","N"
2898,"International Air Corporation",\N,"","EXX","EXPRESS INTERNATIONAL","United States","N"
2899,"International Air Service",\N,"","IAS","STARFLEET","United States","N"
2900,"International Air Services",\N,"","IAX","INTERAIR SERVICES","Liberia","N"
2901,"International Business Air",\N,"6I","IBZ","INTERBIZ","Sweden","N"
2902,"International Business Aircraft",\N,"","IBY","CENTRAL STAGE","United States","N"
2903,"International Charter Services",\N,"","ICS","INTERSERVI","Mexico","N"
2904,"International Charter Xpress",\N,"","ICX","INTEX","United States","N"
2905,"International Committee of the Red Cross",\N,"","RED","RED CROSS","Switzerland","N"
2906,"International Company for Transport",\N,"","IIG"," Trade and Public Works","ALDAWLYH AIR","N"
2907,"International Flight Training Academy",\N,"","IFX","IFTA","United States","N"
2908,"International Jet Aviation Services",\N,"","IJA","I-JET","United States","N"
2909,"International Jet Charter",\N,"","HSP","HOSPITAL","United States","N"
2910,"International SOS WIndhoek",\N,"","RSQ","SKYMEDIC","Namibia","N"
2911,"International Sabilisation Assistance Force",\N,"","ISF","","United Kingdom","N"
2912,"International Security Assistance Force",\N,"","THN","ATHENA","Canada","N"
2913,"International Trans-Air",\N,"","ITH","INTRANS NIGERIA","Nigeria","N"
2914,"Interport Corporation",\N,"","IPT","INTERPORT","United States","N"
2915,"Intersky",\N,"","IKY","GENERAL SKY","Bulgaria","N"
2916,"Intersky",\N,"3L","ISK","INTERSKY","Austria","Y"
2917,"Interstate Airline",\N,"I4","FWA","FREEWAYAIR","Netherlands","N"
2918,"Intervuelos",\N,"","ITU","INTERLOS","Mexico","N"
2919,"Inversija",\N,"","INV","INVER","Latvia","N"
2920,"Iona National Airways",\N,"","IND","IONA","Ireland","N"
2921,"Iowa Airways",\N,"","IOA","IOWA AIR","United States","N"
2922,"Iran Air",\N,"IR","IRA","IRANAIR","Iran","Y"
2923,"Iran Aseman Airlines",\N,"EP","IRC","","Iran","Y"
2924,"Iranair Tours",\N,"","IRB","","Iran","N"
2925,"Naft Air Lines",\N,"","IRG","NAFT","Iran","N"
2926,"Iraqi Airways",\N,"IA","IAW","IRAQI","Iraq","Y"
2927,"Irbis Air",\N,"","BIS","IRBIS","Kazakhstan","N"
2928,"Irish Air Corps",\N,"","IRL","IRISH","Ireland","N"
2929,"Irish Air Transport",\N,"","RDK","IRISH TRANS","Ireland","N"
2930,"Irish Aviation Authority",\N,"","XMR","AUTHORITY","Ireland","N"
2931,"Irtysh Airlines",\N,"","IRT","IRTYSH AIRLINES","Uzbekistan","N"
2932,"Irving Oil",\N,"","XIA","","Canada","N"
2933,"Irving Oil Transport",\N,"","KCE","KACEY","Canada","N"
2934,"Island Air",\N,"","ISI","ISLANDMEX","Mexico","N"
2935,"Island Air Charters",\N,"","ILF","ISLAND FLIGHT","United States","N"
2936,"Island Air Express",\N,"","XYZ","RAINBIRD","United States","N"
2937,"Island Airlines",\N,"IS","","","United States","Y"
2938,"Island Aviation",\N,"","SOY","SORIANO","Philippines","N"
2939,"Island Aviation Services",\N,"","DQA","","Maldives","N"
2940,"Island Aviation and Travel",\N,"","IOM","ISLE AVIA","United Kingdom","N"
2941,"Island Express",\N,"2S","SDY","SANDY ISLE","United States","N"
2942,"Cargo Plus Aviation",\N,"8L","CGP","","United Arab Emirates","Y"
2943,"Island Helicopters",\N,"","MTP","METROCOPTER","United States","N"
2944,"Island Link",\N,"","ILC","","Japan","N"
2945,"Islandair Jersey",\N,"","IAJ","JARLAND","United Kingdom","N"
2946,"Islands Nationair",\N,"CN","","","Papua New Guinea","N"
2947,"Icebird Airline",\N,"","ICB","ICEBIRD","Iceland","N"
2948,"Islas Airways",\N,"IF","ISW","PINTADERA","Spain","Y"
2949,"Isle Grande Flying School",\N,"","IGS","ISLA GRANDE","United States","N"
2950,"Islena De Inversiones",\N,"WC","ISV","","Honduras","Y"
2951,"Isles of Scilly Skybus",\N,"","IOS","SCILLONIA","United Kingdom","N"
2952,"Israel Aircraft Industries",\N,"","IAI","ISRAEL AIRCRAFT","Israel","N"
2953,"Israeli Air Force",\N,"","IAF","","Israel","N"
2954,"Israir",\N,"6H","ISR","ISRAIR","Israel","Y"
2955,"Istanbul Airlines",\N,"","IST","ISTANBUL","Turkey","N"
2956,"Itali Airlines",\N,"9X","ACL","ITALI","Italy","N"
2957,"Italy First",\N,"","IFS","RIVIERA","Italy","N"
2958,"Itek Air",\N,"GI","IKA","ITEK-AIR","Kyrgyzstan","Y"
2959,"Ivoire Aero Services",\N,"","IVS","IVOIRE AERO","Ivory Coast","N"
2960,"Ivoire Airways",\N,"","IVW","IVOIRAIRWAYS","Ivory Coast","N"
2961,"Ivoire Jet Express",\N,"","IJE","IVOIRE JET","Ivory Coast","N"
2962,"Iwamoto Crane Co Ltd",\N,"","OIC","","Japan","N"
2963,"Ixair",\N,"","IXR","X-BIRD","France","N"
2964,"Izair",\N,"H9","IZM","IZMIR","Turkey","N"
2965,"Izhavia",\N,"","IZA","IZHAVIA","Russia","N"
2966,"J C Bamford (Excavators)",\N,"","JCB","JAYSEEBEE","United Kingdom","N"
2967,"J P Hunt Air Carriers",\N,"","RFX","REFLEX","United States","N"
2968,"J-Air",\N,"","JLJ","J AIR","Japan","N"
2969,"JAL Express",\N,"JC","JEX","JANEX","Japan","Y"
2970,"JALways",\N,"JO","JAZ","JALWAYS","Japan","Y"
2971,"JDAviation",\N,"","JDA","JAY DEE","United Kingdom","N"
2972,"JDP Lux",\N,"","JDP","RED PELICAN","Luxembourg","N"
2973,"JHM Cargo Expreso",\N,"","JHM","","Costa Rica","N"
2974,"JM Family Aviation",\N,"","TQM","TACOMA","United States","N"
2975,"JMC Airlines",\N,"","JMC","JAYEMMSEE","United Kingdom","N"
2976,"JSC Transport Automated Information Systems",\N,"1M","","","Russia","N"
2977,"JS Air",\N,"","JSJ","JS CHARTER","Pakistan","N"
2978,"JS Aviation",\N,"","JES","JAY-ESS AVIATION","Mexico","N"
2979,"Jackson Air Services",\N,"","JCK","JACKSON","Canada","N"
2980,"Jade Cargo International",\N,"","JAE","JADE CARGO","China","N"
2981,"Jamahiriya Airways",\N,"","JAW","JAW","Libya","N"
2982,"Jambo Africa Airlines",\N,"","JMB","JAMBOAFRICA","Democratic Republic of Congo","N"
2983,"Jana-Arka",\N,"","JAK","YANZAR","Kazakhstan","N"
2984,"Janair",\N,"","JAX","JANAIR","United States","N"
2985,"Japan Air Commuter",\N,"","JAC","COMMUTER","Japan","N"
